_1,_2
"Row(_1='14078', _2='10599')",73.98
"Row(_1='11973', _2='13422')",36.26
"Row(_1='12339', _2='11042')",579171.2225999996
"Row(_1='10821', _2='14321')",1213047.063399999
"Row(_1='14771', _2='10372')",54152.885
"Row(_1='13487', _2='10693')",1669414.6785999988
"Row(_1='13244', _2='14730')",190323.2837
"Row(_1='13342', _2='14747')",335364.40109999967
"Row(_1='12264', _2='12892')",9233827.9963
"Row(_1='15016', _2='14057')",100795.97950000006
"Row(_1='13244', _2='13377')",25013.815000000002
"Row(_1='13487', _2='15376')",681155.8294000002
"Row(_1='11977', _2='13204')",380.988
"Row(_1='16440', _2='10721')",80675.06860000003
"Row(_1='13891', _2='15389')",152.53390000000002
"Row(_1='10868', _2='10599')",42.013799999999996
"Row(_1='12478', _2='11697')",9228539.631300006
"Row(_1='10721', _2='14679')",914345.4508
"Row(_1='14831', _2='10140')",18395.596799999985
"Row(_1='10268', _2='13930')",89901.1673
"Row(_1='14321', _2='13232')",3677.073300000001
"Row(_1='11603', _2='14831')",76.63499999999999
"Row(_1='14771', _2='12266')",7067371.596100004
"Row(_1='14107', _2='13871')",2865637.3246000013
"Row(_1='12448', _2='11278')",78245.99300000006
"Row(_1='11540', _2='13502')",38.085
"Row(_1='12264', _2='14524')",180887.30919999987
"Row(_1='14747', _2='12758')",584391.0941
"Row(_1='15027', _2='15024')",313264.4116000001
"Row(_1='12191', _2='10599')",971643.2718999998
"Row(_1='15356', _2='12339')",7179.0687
"Row(_1='15376', _2='14908')",41.97
"Row(_1='13930', _2='12448')",144943.0767
"Row(_1='10397', _2='15356')",87875.38459999996
"Row(_1='11577', _2='14122')",118829.84580000001
"Row(_1='11057', _2='12223')",10710.026200000002
"Row(_1='14908', _2='14122')",254268.64850000018
"Row(_1='12278', _2='12892')",39561.38960000001
"Row(_1='12323', _2='11278')",985.415
"Row(_1='15016', _2='15454')",41.75
"Row(_1='14570', _2='14689')",42.28
"Row(_1='12266', _2='13241')",4022.9100000000003
"Row(_1='11503', _2='14869')",2477.715
"Row(_1='14122', _2='11109')",42.445
"Row(_1='14492', _2='11977')",155.555
"Row(_1='11193', _2='13198')",862187.9523000005
"Row(_1='10140', _2='13204')",372963.7104000003
"Row(_1='13204', _2='13796')",6743.5704
"Row(_1='13487', _2='11995')",1272.1599999999996
"Row(_1='12451', _2='10721')",522952.9937999999
"Row(_1='11292', _2='14457')",975677.1495000003
"Row(_1='14057', _2='12889')",4721518.477000004
"Row(_1='15356', _2='13342')",6145.5129
"Row(_1='14108', _2='10980')",72.43
"Row(_1='12954', _2='14893')",1475754.1540000015
"Row(_1='13871', _2='12892')",57781.93849999999
"Row(_1='11433', _2='11337')",2782.359199999999
"Row(_1='13121', _2='12264')",19601.33500000002
"Row(_1='14986', _2='13204')",1571.7599999999995
"Row(_1='12758', _2='10666')",4958.148799999999
"Row(_1='10693', _2='14492')",1903794.8100000003
"Row(_1='13495', _2='12451')",63750.62970000002
"Row(_1='11292', _2='14771')",15406320.086600002
"Row(_1='11057', _2='11995')",898349.1034000006
"Row(_1='12523', _2='10299')",3214485.7724000015
"Row(_1='15027', _2='14100')",54035.566400000025
"Row(_1='14543', _2='14869')",117075.50669999988
"Row(_1='13204', _2='14524')",720105.6553999999
"Row(_1='11066', _2='11433')",1532402.5178999992
"Row(_1='12441', _2='13930')",661493.0724
"Row(_1='11057', _2='14057')",219460.55199999994
"Row(_1='11057', _2='10257')",1459594.8338000015
"Row(_1='11278', _2='13296')",255979.37249999994
"Row(_1='11995', _2='11292')",42205.03599999999
"Row(_1='12003', _2='15389')",144.69
"Row(_1='11618', _2='15380')",18534.506699999998
"Row(_1='11298', _2='15919')",1007665.062700001
"Row(_1='10529', _2='10693')",225388.20719999974
"Row(_1='13487', _2='10599')",7700.268499999999
"Row(_1='11278', _2='12951')",1039.3033
"Row(_1='14893', _2='11638')",194.78000000000003
"Row(_1='12397', _2='14122')",480.80109999999996
"Row(_1='11823', _2='11618')",28877.837099999993
"Row(_1='12173', _2='14771')",9021946.906100003
"Row(_1='14771', _2='10140')",232375.49389999997
"Row(_1='14831', _2='11298')",3263064.555
"Row(_1='11298', _2='15074')",66547.63459999998
"Row(_1='12889', _2='10874')",33359.570999999974
"Row(_1='12173', _2='13796')",723438.2389999997
"Row(_1='12391', _2='10821')",2494268.0413000025
"Row(_1='13244', _2='10408')",128.385
"Row(_1='11057', _2='15295')",18535.015000000003
"Row(_1='14252', _2='13829')",36.15
"Row(_1='14869', _2='10279')",43.12
"Row(_1='11697', _2='13198')",310012.0269000001
"Row(_1='10685', _2='13487')",46818.25000000002
"Row(_1='13487', _2='11823')",64669.71
"Row(_1='11697', _2='14635')",42.445
"Row(_1='14057', _2='10299')",1510811.0887999996
"Row(_1='14107', _2='11298')",9056698.17730001
"Row(_1='10721', _2='10821')",6973426.8751
"Row(_1='11986', _2='10469')",42.75
"Row(_1='15304', _2='12953')",3931960.2025000006
"Row(_1='12264', _2='13204')",5785376.356499991
"Row(_1='15919', _2='14869')",48181.94500000003
"Row(_1='14771', _2='10157')",931618.2629999998
"Row(_1='11433', _2='13459')",94484.32500000001
"Row(_1='11278', _2='12266')",5752150.874000005
"Row(_1='11618', _2='10732')",588903.4229999998
"Row(_1='14893', _2='11298')",2022131.6907000004
"Row(_1='10821', _2='12448')",578593.3755
"Row(_1='12892', _2='14492')",656040.8284999997
"Row(_1='10372', _2='13485')",36.475
"Row(_1='15380', _2='10397')",11453.984800000002
"Row(_1='12197', _2='11193')",129886.63060000002
"Row(_1='12173', _2='13930')",2292875.6374999983
"Row(_1='12953', _2='12266')",8063736.2083
"Row(_1='11292', _2='10800')",1828246.1496000013
"Row(_1='13204', _2='14122')",3344187.374699996
"Row(_1='12451', _2='10693')",1625023.2837999987
"Row(_1='12191', _2='14908')",201662.04239999998
"Row(_1='14771', _2='15389')",938.2249999999999
"Row(_1='11986', _2='13342')",88144.06499999997
"Row(_1='10529', _2='11697')",1580168.439900001
"Row(_1='12012', _2='12266')",82564.18580000005
"Row(_1='14492', _2='12451')",57923.66809999995
"Row(_1='11003', _2='10397')",331443.7865000001
"Row(_1='14122', _2='13342')",305528.5789999999
"Row(_1='15356', _2='13303')",458.856
"Row(_1='12892', _2='10693')",1853816.1028999998
"Row(_1='14696', _2='10397')",664844.3118000004
"Row(_1='11433', _2='12217')",92700.39220000005
"Row(_1='13029', _2='10397')",21315.99000000001
"Row(_1='14122', _2='14696')",3784.949900000001
"Row(_1='14771', _2='14570')",2985799.6725000036
"Row(_1='11292', _2='14635')",324250.62010000023
"Row(_1='10397', _2='14078')",1002154.8020000042
"Row(_1='13360', _2='11278')",20963.928999999982
"Row(_1='13360', _2='12264')",9558.006399999997
"Row(_1='10721', _2='14730')",7541.495200000001
"Row(_1='12884', _2='13487')",306662.14300000004
"Row(_1='13303', _2='13244')",761047.2152
"Row(_1='10693', _2='12217')",127.3216
"Row(_1='14794', _2='14314')",25.872
"Row(_1='10785', _2='12264')",250970.89460000023
"Row(_1='14057', _2='12264')",1100665.7991000002
"Row(_1='14747', _2='13198')",580768.5230999998
"Row(_1='11618', _2='13360')",53441.0496
"Row(_1='12951', _2='11278')",1890.1707999999996
"Row(_1='11823', _2='13487')",65961.27500000002
"Row(_1='12945', _2='13367')",40.67
"Row(_1='10135', _2='10469')",38.75
"Row(_1='10140', _2='12478')",258262.884
"Row(_1='10423', _2='14100')",325599.9926999998
"Row(_1='11697', _2='13244')",600025.5958000006
"Row(_1='13198', _2='14193')",10244.174299999999
"Row(_1='11122', _2='12280')",42.402
"Row(_1='13930', _2='11267')",1555088.1900000002
"Row(_1='14831', _2='12173')",1066357.4466000001
"Row(_1='14986', _2='10821')",225395.3587999999
"Row(_1='14869', _2='15376')",846105.8650000002
"Row(_1='14100', _2='14986')",3376.3026999999997
"Row(_1='15412', _2='13232')",2515.6984
"Row(_1='12892', _2='14794')",161890.571
"Row(_1='13303', _2='15412')",16048.220999999998
"Row(_1='11618', _2='13495')",2637822.141899998
"Row(_1='14771', _2='14262')",2636800.2195000034
"Row(_1='11298', _2='14771')",5565063.713600003
"Row(_1='13367', _2='14635')",4396.6
"Row(_1='13232', _2='15304')",1882288.3315
"Row(_1='11433', _2='10693')",4809274.235699999
"Row(_1='10397', _2='13891')",1624320.7044000004
"Row(_1='13232', _2='11278')",1003452.7769999995
"Row(_1='14100', _2='11267')",70930.79769999998
"Row(_1='15356', _2='11042')",9507.4315
"Row(_1='13930', _2='12954')",432638.5542999999
"Row(_1='13487', _2='12266')",3847503.4252999974
"Row(_1='10994', _2='10397')",8950886.2511
"Row(_1='14107', _2='13198')",3661800.5123000015
"Row(_1='11042', _2='11423')",5936.323499999997
"Row(_1='12264', _2='10980')",5001.103400000001
"Row(_1='15370', _2='14683')",23979.250100000005
"Row(_1='11697', _2='12945')",22686.852499999986
"Row(_1='11193', _2='11003')",166973.38140000004
"Row(_1='13930', _2='11027')",40786.619999999995
"Row(_1='11721', _2='11057')",13158.242499999997
