origin,dest,passengers
14747,13495,58722.7559
13303,11503,51048.85119999999
11618,10785,722337.4402999999
10800,15376,36.475
12889,10721,3083713.0883
13230,13930,1536773.1678999986
11973,11697,202020.7
12953,12217,5166.576999999999
12451,14122,6920.5725
14698,10561,25.044
14122,15295,9603.487299999999
13930,14679,6804522.266299996
11298,12992,1857911.9013999994
13342,10643,4488.775000000001
14869,12264,1770827.7489000012
14794,11292,166804.86000000004
12441,14771,30163.771199999996
13485,13367,40.69
11884,10666,24.657
11292,14252,587326.3899999997
10529,14683,212.166
13930,10821,6257879.076299999
11298,13303,2834925.8631999986
11140,11298,708152.0229999992
14057,12954,1001988.5549999997
13495,13303,171816.39020000005
13796,14570,1429458.9795999983
10397,10728,11740.045000000004
12264,12478,1495105.1941999989
10397,14771,9303165.273899985
12889,14107,16222722.4979
13232,12889,2880355.6874000006
13832,13930,12040.365000000005
13303,14574,38.275
15304,14307,948054.0756999997
13851,11298,2324947.6455000024
12758,14057,102003.0704
11003,11433,203739.81520000007
12478,11995,36909.30220000001
12889,16440,88214.94799999999
11618,14321,726657.6956999996
13204,10685,204401.03
12280,14771,20483.180000000004
14252,13264,64.4
15295,13930,333353.9628999998
11612,11057,3197.002899999999
14109,13241,102986.3824
13485,14107,9710.451600000004
12391,12339,198.828
12889,12266,6672914.438299998
14683,13487,572546.0404999998
12278,13244,85868.93899999997
11292,12954,35178.602000000006
11612,11298,75327.0518
14122,13495,155990.9257
11884,10397,1027.6708
14679,11298,5072904.433100001
10408,11193,175754.70639999985
10423,14321,79.9386
13871,11618,516968.0863999999
13502,13930,55744.61130000005
13930,12094,72058.91890000006
12896,10140,306919.86569999973
10157,14487,110.718
12478,12197,107.751
13303,10693,196061.0672
13198,10721,341335.67050000007
11057,11267,77448.99390000002
11775,14512,83.57
10155,11049,69.56400000000001
13871,10980,72.43
14057,12478,1686197.9407000002
13796,11618,122948.72720000014
11697,15016,640826.7288999996
14100,10693,1307209.3887999998
13930,14006,297778.84499999986
15304,14730,581328.0226999997
15249,12478,18000.831400000006
13232,14321,3310.4358
12889,11618,7012126.333000004
15304,15412,26874.950000000004
15370,11618,167037.2757
14492,11298,2936265.954299999
13871,12889,1292190.6288999992
13204,14696,40.67
11298,10561,108256.4646
14576,11433,942837.9843
14831,11433,255622.1793999999
12339,12478,87752.24469999995
11995,11996,7224.6653
10165,10299,173353.41900000005
11298,11308,40.36
12339,14696,78.55
11042,10792,346397.20930000016
11042,10599,25684.15780000002
14100,14524,448704.21840000007
10693,14893,1657.4922000000004
12448,10423,72.13
15919,12266,831629.9828000005
14635,10874,190393.8992000003
12953,11996,157160.27850000001
14893,14487,200.35200000000003
15016,14952,41.135
11292,14869,10760184.542499995
13422,12448,36914.458999999995
11042,11577,7193.844899999999
10158,10397,230856.40649999992
14869,11193,4049040.0045999954
12278,13487,248328.3516000002
14905,13891,22.538999999999998
13502,12892,20118.16180000001
11540,10397,1422442.3464999998
14633,10397,75292.38500000001
11648,12156,4448.000000000001
11603,10930,50.658
14027,13930,1149499.5558999998
13487,13342,6365943.7861
14100,14307,2534853.955400001
12892,11057,2070627.735700001
14107,13296,138113.4484
13930,14122,4292533.722000005
11537,13930,62263.7223
10397,14576,2462600.8302000025
10397,14307,3687956.7807000014
11433,12339,4273258.894299998
14025,12264,44375.22500000003
11986,12889,15063.6078
12323,13577,163.01
13796,12264,1334948.0391000002
11042,14307,602686.8487000003
14576,11618,767149.0183000012
11267,11042,362443.7170000001
12953,13930,18462881.40319998
12451,11193,819405.1675999997
10917,10299,3075.9623999999994
14321,11278,62244.23280000002
14843,12191,15919.570799999992
11884,15376,7971.708
11986,10980,78.74
13930,14524,1987826.9299999983
12244,11193,41194.45979999999
14574,10821,1321.118
13577,10868,37.445
11193,10721,3580375.5528
11298,15401,306910.6397
14100,10990,582.1469
13198,13485,18273.570000000003
12339,15356,7179.0687
11986,11292,506978.0272000005
13930,11111,98100.7806
14570,13796,1267410.253400001
12478,12945,82.64
14831,10423,1103636.5709000006
10821,11057,6030294.089200007
15249,13303,152970.7970999999
13930,15454,54888.35
14908,10423,45906.16139999998
16101,14869,30073.704999999998
15295,11057,18387.79
14256,15841,723703.8317000006
11953,12945,39.445
12478,12250,21939.328599999997
12953,12094,7166.819999999998
14771,12982,1416939.219100002
11298,12217,1169372.2482000017
15607,10397,770249.9413999998
14635,12191,1734.0407999999998
13930,10208,169.95
15016,15919,30.439899999999998
11292,15411,2866.6213000000007
10627,11042,38.96
13204,11298,4226696.269999996
13198,13204,1519223.0456999994
14122,12889,1157099.4984999998
11057,11618,6568207.611899997
12264,11618,1343712.8388000003
12217,15304,21349.889999999992
14730,11823,40.635
13230,12953,118.935
13296,11433,1338083.6141
14107,11423,666118.5244000001
13158,11259,2759803.8221999994
10141,13487,236539.78999999995
11298,11415,36180.74839999999
14057,14831,4844912.756699998
14100,11986,2087.594
15356,13577,615.816
11066,11618,2291466.433799999
14794,10918,3020.481000000001
10781,10423,40.36
11292,11697,1392503.6748000004
14492,12953,1155019.6135
11193,10140,899551.0186999998
14107,14489,64926.19500000001
10372,14107,30735.004500000006
14107,14698,517460.9750000003
13487,11433,11719456.893399986
11433,15380,1187845.2579999992
10397,14108,549225.7500000001
12264,14025,44415.685000000034
14952,11298,112451.66079999998
14635,14027,42.12
12266,12217,705498.6574000004
14747,14057,2365972.3539
13204,14679,187857.62139999995
10693,10800,3992.4234
11995,12451,74.33
10874,10721,620846.0109999996
12889,15376,2337406.072400002
13487,13796,21083.94539999999
13501,10397,5181.465
11203,13487,18555.43000000001
14843,10529,578945.1064
14057,10397,3295971.1536
14057,11433,1061171.8366999999
11193,14193,30363.231600000006
11057,14108,18111.26
11618,12451,1948864.2658000002
10423,14869,651786.043
11292,12255,149794.9
11921,11298,23247.986099999995
14783,14952,40.69
13241,11150,80.98
13930,14457,273883.78359999997
14679,15016,371248.1132000001
13184,10397,828.6349999999999
14771,15023,83643.83999999997
14869,11525,525780.9410000001
10728,12266,206562.41379999992
11884,13796,902735.1785999999
13796,14683,17739.552599999988
13342,11267,42285.03000000001
12951,13203,78.74
14100,13342,113360.47979999997
10423,13487,650226.5990999996
12523,15991,787432.6657000007
14307,14122,391220.0571000001
14457,14107,8033.639999999999
14122,11977,41.095
14107,14122,2189633.4908000017
12191,12448,1121808.6308000016
12992,12889,437218.0755999999
11259,10643,42271.91340000001
14771,12094,1023.9700000000001
14685,12451,328.64480000000003
11292,12448,309.42
12951,10185,41.355
10431,13204,48723.74699999998
10529,14492,179277.236
14771,14905,42130.299
12264,13232,1714568.2483999997
15323,11298,15582.164900000007
13577,12264,73888.65500000001
14027,11278,1398397.7285000007
14683,13891,45808.52010000001
14262,13487,415826.75179999997
13198,14057,458055.60279999976
13486,10397,13572.212099999997
11111,10599,42.115
14262,11109,155.7
10423,13244,197113.63800000012
13203,15624,112.52279999999999
13230,11057,922394.8479000009
11193,12339,811311.2053000007
10685,12889,12843.6084
11997,12523,283666.6252
11109,12280,36.605
11823,15380,41.095
12954,11298,872177.5955
11259,10599,1198296.9076
15096,12478,1826726.0656000008
10397,10643,247142.8004
13577,13930,22024.3288
11193,11986,1325687.4354000003
13495,14683,174593.75020000013
12339,15304,1600839.4193999998
12982,11292,216143.90350000001
13024,14771,87873.73500000002
11638,15601,45814.676999999996
13244,13931,6749.6624999999985
13871,14635,895.95
11637,11292,823868.9123999991
12173,13891,21828.6918
10849,11109,154.39999999999998
15016,14783,17394.365100000003
12156,13486,213.59000000000003
15370,14108,116.00999999999999
14057,12982,81261.10079999999
11292,14512,71436.4666
13930,10431,367868.5149999999
11540,12889,1505961.1472000007
12173,15016,78986.34949999998
13198,12266,2831625.8445999986
14107,15389,70.56
11267,11618,609956.5092
15304,14107,1801069.6325999997
12191,11618,393874.5559999999
11057,14783,80853.57850000002
11140,10747,107.38560000000001
12278,13851,85.4709
14747,14908,6302984.690299999
14193,11298,461188.78079999983
14831,14570,1155577.7426000005
10154,12478,200384.89159999986
10821,10643,6015.137499999999
13487,10685,46822.410000000025
11468,13930,4709.500000000001
12478,14193,12229.305000000004
11267,10135,43.1358
11540,15376,250183.92690000002
14828,14747,544768.2958000001
11259,14869,113213.02360000006
11278,10994,261599.85520000005
14869,12992,44038.59500000002
12884,12264,9392.14
14783,13487,199.9485
14492,11042,399686.6950000003
13930,12451,1084943.8314000003
11259,13930,20076.609299999986
10135,12197,36.26
16218,11921,36.475
15370,10372,41.095
15370,11292,2956605.445099999
11267,13487,375887.9901000001
10397,12478,6176846.827600005
15370,12892,52298.049799999986
14027,14843,52764.574600000036
11433,11193,1383300.6679999994
11193,14057,1472139.5293999999
10693,12391,40164.272899999996
13485,11298,141596.5610000001
11013,13487,36934.12499999999
11259,11278,412625.5543000002
11193,11109,573140.3614000002
13930,13290,92016.90799999998
14107,13930,10935026.099800006
10529,14771,138339.19439999998
14730,12892,25751.130699999998
10781,12953,4763.155000000001
12266,11109,1460909.4796999998
12953,15016,1925156.0702999982
12339,14986,114555.37610000001
10299,13970,1413670.0889999985
14492,12266,2115160.292700001
12448,12266,1137717.5180999998
11618,14100,73951.59779999999
13422,11697,42.445
13244,15249,16238.610000000002
12896,11540,158188.14989999996
11298,14689,89050.26120000002
11775,11977,36.475
11042,15919,12030.8452
11193,10135,171199.5072999998
11433,14869,2105786.419599999
14869,12441,1188391.8611000013
12953,14730,90221.82109999999
13204,14576,767881.5253000003
12266,12278,908675.2140000005
14262,11292,1120706.4325
10397,11612,824671.3288000006
13204,11193,4075360.4908000035
14679,14262,238.441
11603,14893,112.96
10785,10257,43.1358
13232,11721,159884.45059999995
14082,14100,2061.5066999999995
10785,12339,37.955
14679,15304,12815.76239999999
15041,11292,11163.545
11697,14254,13156.056000000004
11042,13244,199584.9336
10397,10781,2266914.3264000015
10397,15249,4441250.854300004
13264,14698,23.406
10792,10423,778.7159999999999
10713,12266,81206.99530000005
13964,11292,2279.165
10721,10529,393.2145
13204,12953,8528743.089499999
11298,14908,2700370.334300004
12892,15370,53781.52909999997
11066,12264,247780.69899999996
15370,10423,18184.865999999998
12992,14107,413610.40120000014
14711,11193,83589.4968
11109,12266,1431385.8786000006
11057,14635,3210209.0518000005
13930,12217,296200.32770000014
12217,10397,5484350.995099995
11433,10434,164252.99140000006
10397,14843,4951866.5648
11292,14698,64673.03
11648,10713,69.77
14831,11193,34733.6178
11648,10620,22575.550499999994
13495,14893,3459.0149999999994
10821,12889,2036856.7074999993
11995,13931,14961.390699999998
11996,10431,429.79460000000006
14747,13127,40.275
13476,14262,41.862
10140,10423,78762.72320000002
15304,10874,465349.6209999997
13930,13121,34227.56000000001
14057,11884,1151731.8036999998
10397,12892,14697922.642299986
11057,15249,36174.25439999999
11721,11298,12032.221700000006
11057,13796,145.494
10874,11697,27123.91250000001
12892,14905,489998.05200000014
13198,13029,85.7556
13487,14683,572536.0585000004
12451,13232,166013.11500000008
12266,14307,58748.3157
12266,13931,787166.4240000003
13891,14683,45850.342699999994
13930,14952,665390.1445999992
10257,12478,45391.13999999996
10157,14869,33387.905000000006
14869,10372,128185.99999999988
11648,14113,151.41500000000002
14100,11146,2903.835
13198,12478,17295.409999999996
10994,14492,1052.8144000000002
12478,13495,1823361.477699998
12266,14570,681916.7028999996
10397,14492,13754798.682299983
11898,13487,1377449.686900001
14674,11298,161529.84260000015
15370,14314,37.805
12892,14696,152.154
12266,15016,1379688.367300001
13303,14100,2470457.8277000007
14635,13244,118440.61599999998
12892,11695,1407.9450000000002
11292,13029,845678.2447000005
11618,10529,533381.5536999999
12889,11057,1697916.8420999993
11898,12389,42.82
12992,14683,79.0
11697,12892,1060572.7587999995
14027,10529,985352.9998000003
13930,13244,2444695.9252999965
12892,10423,2038735.2810999954
14635,11066,661438.7313000005
11433,14307,2251337.530599999
13487,10849,1707795.8036999982
14122,14524,65671.07700000003
14492,11995,37.905
10821,11618,868510.5903000005
13495,11298,3923075.544999999
10397,11986,1772931.1467000002
12323,11193,36479.11859999997
11540,13256,38.556
10397,12266,9133444.639800014
11525,15389,156.41400000000002
10868,14524,75.4596
14100,14107,4473310.278099995
10792,11292,25712.487000000012
13204,10868,17559.501200000002
14679,14492,160.146
10620,14869,1969773.6309000026
13930,13796,1352945.2086000005
10990,11193,82807.8208
13204,13296,1343101.703900001
11109,14683,939.582
11433,11292,5331135.802999997
15376,11298,3792570.131399998
11697,15249,83661.78540000001
13487,11721,177894.0245000001
10721,10792,963852.6644000007
11986,10821,573846.4608999995
14685,15412,41.8863
13486,13930,34923.4443
10868,10208,113.9326
14893,13232,425361.80460000015
14576,12945,32.64
13244,14783,108867.73350000002
14730,11433,919793.9818000002
13244,14100,698932.2766999997
12889,10423,1419645.2927
11278,13851,33629.4756
10721,15024,189424.32040000006
11292,13871,5559701.496699999
11193,14843,62969.387200000005
12278,12889,209037.0749
12007,13241,159.72
11292,10713,3298808.0442000045
14696,11193,170362.99880000006
12884,11193,131406.91159999996
11884,12892,208381.57030000002
11953,13303,60364.8031
11278,14193,12412.275000000001
14696,10469,38.99
13232,12320,3944.0339999999997
14685,14814,72.13
13487,11042,1897148.7841000028
10781,13422,222038.68250000005
14574,11823,37.565
12892,10713,309537.04449999996
11259,13851,2079579.0001999985
12206,13930,474.44399999999996
11884,12280,106.13999999999999
10666,13830,51398.3712
10299,10165,173321.72850000003
12954,10721,959501.952
12339,13930,3208280.6711999997
15016,12892,2008687.0018000025
11433,11986,4463799.809899998
11298,15380,8171.721599999997
14747,12173,3214503.3011999996
10279,12889,539995.0072000002
13495,12339,30326.574399999994
13930,11697,3194112.941899998
11618,13577,401197.72109999985
11298,14057,2412973.7129999995
13198,14107,3843505.0031
11292,11695,211.32
12197,14027,1376556.5061999995
11996,13203,40.635
10599,13930,829498.7402999997
10397,14685,9899637.821700005
11618,12197,17110.45749999999
14730,11057,313189.1132000001
14122,11537,470.9232999999999
15370,12278,123.8734
13871,10397,2191184.4478999972
13244,15370,51513.13499999997
12884,11433,1663247.7808000012
10208,10994,41.1
13342,13303,2276.2652000000003
13204,10792,2129862.7150999983
11618,10431,316146.5409000001
11267,13930,1562000.6097999995
11193,14107,1820025.9815000016
12892,11540,1510913.9422000018
10792,10821,2910990.724799998
13198,11697,342426.2861000003
10713,10849,78.58
15016,14869,1107325.5221000006
14679,14893,5230977.716400004
11298,14814,1062875.6174999995
15249,11298,116665.98470000006
10423,11697,798075.4208000002
14193,13930,159090.91629999998
14771,10693,188857.6541
14869,14570,2522573.590099999
11057,11973,21565.055
14747,13829,36.15
10868,11193,268562.6227999999
13303,10868,5542.797300000001
12391,10721,9926.943099999999
14027,15356,29168.8188
11146,11996,78.58
15177,14107,33381.69230000003
10721,12954,949981.8960000002
11252,10397,5354059.045100002
16440,11259,55517.27839999997
15096,11057,996154.1040000006
12339,12451,176020.3452000001
13830,10397,36762.77610000001
13204,14802,5070.997500000001
11775,15016,619.96
10980,15412,122.8344
14747,13486,9962.915
13424,10561,21.885
12278,11193,36915.838800000005
10821,12451,1808560.192200001
10140,12889,2776058.536200002
12173,11292,1748182.9200999995
11066,13495,12039.770799999998
10561,13476,44.81399999999999
11697,12478,9164463.663899997
14524,13204,715597.5287999996
12266,10561,198618.71750000003
14122,12191,162982.23490000007
13930,13459,63123.36129999999
15096,13487,94334.2912000001
11292,14321,4295.826600000001
10620,11042,83.7726
11697,10529,1588756.6680000005
15919,13244,133254.2681
12217,11278,176591.7035999999
12511,13930,16533.024899999997
13342,11977,54269.455000000016
15389,14113,23.25
12889,12892,19302281.966100004
14321,11433,266083.9813999999
13244,11612,10669.680000000004
14730,15304,596538.4912000005
14685,13342,43.695
13244,13930,2381481.0314
13871,14869,486745.1090000002
12892,11884,212519.6018
14633,13487,915780.0063000005
14107,10620,508.76000000000016
12191,14307,145.62
11193,15249,35978.1682
11638,14783,3190.07
10643,11292,96031.24509999999
15356,11697,63126.06339999995
14893,14869,3031780.579599998
12953,11057,5467759.5934000015
10397,11823,799058.2153000009
14893,10423,16749.419699999984
13303,11953,60557.03230000001
15919,13930,829199.4727
12448,11193,225722.90399999992
12892,11041,678540.3220000005
13232,10721,1478304.4252999977
10397,13241,335977.48760000005
10967,15454,14911.919999999998
14730,12478,19817.5976
12478,13198,20555.04
10627,13433,40.555
14489,10713,39.79
13796,13891,4208552.426299998
14783,13930,889656.6157999997
11278,15016,1259097.9185999986
13930,11638,29083.06429999999
10713,15041,125.695
13198,13930,4503320.322100002
11495,12266,124460.79489999998
10821,14771,1353284.0566999996
11193,14100,1503199.9832999988
13230,14100,18584.027099999996
13486,12892,5885.815000000001
13486,10849,148.21
10423,14696,38.99
11298,12266,8893593.347200003
14679,13487,3645533.4187999996
10868,11298,373161.1355000001
14107,13502,18728.47500000001
13230,11292,35389.92000000001
11618,14635,3588890.667500002
12451,11973,3910.1342999999997
10792,11057,2160391.0936000003
13891,14570,20804.645000000008
14570,13891,19767.220200000003
16440,11618,35740.54940000002
13486,11298,431.00669999999997
11292,13303,1936377.1453000014
11057,13795,70367.41880000001
11711,10140,181.375
15304,12197,237183.21970000005
14576,11042,328945.8013000002
11413,11298,136062.31329999995
10397,10792,4474697.166199992
13204,14193,15297.4804
10918,14869,321015.6810000002
14307,13495,5745.193799999999
10135,11986,36.37
12266,12094,342574.3378000002
10561,14679,23481.1599
10397,10693,7954166.024699992
12892,14457,43.13
13244,13232,327916.9590999999
11292,11995,42207.860799999995
14057,10157,61.446000000000005
13577,11699,145.38
14635,14492,155.61
12266,10208,46073.980100000015
13930,14747,10951272.52469999
14098,15304,22557.387499999997
10693,14027,462.0495
14843,13204,4049571.874200002
12339,14869,331825.76569999993
15370,11057,6835.871399999999
13487,14027,7070.476
15497,12264,1152.9916
12339,12945,41.1
10693,12266,2119587.707599998
14869,14457,550055.8021000002
10423,14831,1097316.8161000016
11433,14747,5161797.7270000065
14747,11193,1768364.1480000003
14696,12953,911.9080999999998
15024,14100,298579.96449999994
10599,14288,39.37
14107,13931,296.28
13495,13851,41.095
13891,10713,41057.75909999999
10561,14893,13699.914299999999
14107,14771,10021585.6843
11540,14679,378436.7243999999
12954,11921,114.67499999999998
11637,12884,37.955
14122,14747,268038.8317999999
10397,11109,1352535.0901000006
12892,10599,94.3614
10980,12217,78.74
14869,11697,405290.2698000001
11042,11618,5159812.937299999
13342,15016,570591.8961000001
10469,11433,735681.6937999998
11057,15323,23954.9557
15411,11049,21.474
12266,12945,361518.246
11298,10685,39955.33990000001
11775,11433,2986.111
13198,12953,489121.4149000002
11298,14674,161673.76570000016
15380,11292,21569.917499999992
10849,11292,1370734.3510000005
12156,11648,4438.8
11292,10397,11258114.45260001
15624,10397,3603729.4659
10299,10397,354317.6899999998
13204,12391,1727410.187599999
13076,13930,344739.78979999985
11042,10994,12081.783399999997
16440,13487,91759.93200000003
14122,12992,323.368
12992,11618,114631.31869999997
10693,12264,390399.12960000004
15016,13198,2321323.476799998
11278,14679,92855.94000000003
13198,12892,1778475.7448000007
15016,14100,964671.7712000001
15041,12280,24.393
13029,13930,800562.3222000009
10423,12266,6405238.899199998
14814,15919,126.9084
14771,14869,4940030.906499998
12892,16440,139529.0692
13204,11267,517026.8288999999
13244,13029,986.9150000000001
12003,13930,1313.09
11292,10821,4850880.774499998
13487,15048,137515.8895
14252,11921,302.57500000000005
10994,12323,43.895
12266,14193,1550758.2083999997
12156,11292,210020.83500000008
12339,11259,143232.66459999996
14635,14307,37289.77319999996
14122,10721,1628050.0322000002
11298,14842,434944.2341999999
11637,14457,159.92000000000002
14100,10361,41.38
10713,11109,190.22500000000002
11603,15376,80.725
14893,14570,242.34390000000002
10599,14492,25200.390300000006
10967,13930,39724.30000000001
14107,11638,694135.2517000003
11057,11617,45755.9264
14107,10721,3019376.5782999992
12264,14574,163204.9129000001
11057,10208,46725.014
15919,11057,12263.8562
11638,14908,22.743
11278,15096,224426.42009999996
10372,13930,193315.83999999997
14869,12478,4941852.463
13930,15919,845781.6507999996
11267,13232,81280.35320000006
10994,11278,253789.6863000001
11638,14570,105821.17000000004
14078,14683,39.37
11057,14893,160403.1877999999
15389,10713,412.45889999999997
11995,11042,33926.37950000002
11193,15295,154299.5156
12448,12191,1150223.6354000007
10781,10599,221979.92250000007
16218,14107,1005562.0548999992
14814,15411,21.963
14679,11618,3414839.7108
14492,13495,54266.07349999996
11252,10821,12312.6375
12523,14256,724590.9328000005
14122,10577,1277.8349999999998
11292,14683,3073219.945599997
15016,14683,499241.01109999936
13930,13577,22636.460000000003
10685,14635,4396.7088
12819,15841,766275.8914999998
12266,11049,410845.63439999986
14893,10561,13832.898300000003
13487,14457,1561616.675699999
12173,10299,400208.21630000003
16218,12892,354560.33699999994
11587,13459,43.87
14831,10721,925328.2683000006
14492,11193,1659148.7340999998
11278,10693,668828.3358000007
13204,10994,10573.359799999998
14321,10581,376005.12490000005
13930,12003,1429.985
11298,14321,1078.6028
11996,14771,139.1456
14783,14108,37.205
13931,13930,1163153.4086000004
11986,12264,11272.406100000004
14520,12335,50183.08000000001
12478,12889,8168066.607799996
12892,12758,2491915.823999999
11537,10397,1699.02
11540,14683,1480277.5319
11259,14122,121399.68959999987
12889,12758,98.2548
11433,12266,4702762.6587000005
11193,13495,674578.6483000002
13342,11986,88071.01499999997
13198,12889,2185246.8027000003
11433,12451,1361255.7448999994
13930,11973,8637.339900000004
14683,13851,24838.5136
11503,11433,26216.940000000006
14814,11298,1603868.4472999976
11278,11481,759.0999999999998
10245,11336,11000.412699999999
13931,14679,673.4196
10397,12320,33854.579000000005
10397,14254,1964.47
13264,14288,41.135
13495,11697,915485.426
14100,12266,5136500.679600002
11042,12892,2892633.8680999996
15304,13487,2692324.7458
11193,12323,36279.45059999999
13204,13930,7623662.593199988
12953,15919,107656.5382
14107,15304,1792005.4386000002
11042,14869,164759.74150000003
12892,13256,7286.1162
13244,13495,1485161.2687999995
13244,11066,187289.83009999988
12478,12339,89529.25180000004
10781,11057,39844.381599999986
13127,11921,37.06
14908,11298,2561672.5841000048
10693,12892,1817904.5358999996
10397,14635,10903793.915299995
11697,13232,1504164.8410000012
11027,13930,40875.44000000001
13487,10268,17830.853999999996
11057,14747,915624.2719999999
10257,14122,333739.59350000013
14893,11002,48.45
12478,14986,645340.7431999999
13930,14307,2935466.244699999
13198,10423,115798.6671
14683,15016,470206.4711999996
13198,12191,456755.6973000001
11193,12945,1033019.5123999995
14252,11884,456.522
15370,15919,194.2054
12191,12478,696447.7493999999
14570,13930,165428.7488
10643,13342,4488.7750000000015
14869,15897,131804.03100000005
14100,10431,954.2449999999998
11267,15016,3719.478400000002
14747,11603,19364.853000000003
10158,12266,10632.964499999998
12264,14843,742903.7980000005
11292,10466,10730.858799999998
11603,13486,41.05
10158,13930,10676.258400000002
14570,14771,2948213.9241000023
11109,13367,38.035
13930,11612,530315.5825000003
14771,10397,9422843.373699998
13871,11298,1810576.4471999991
10397,10372,28242.255000000005
14794,14113,132.546
12339,11109,38.32
13303,14193,91759.22049999997
12264,15412,265364.3191999999
14107,10693,1146494.6023000001
11057,10135,334591.1052000001
10185,12266,725965.8024999999
13930,10397,14249836.203399988
12173,14679,960734.5404999999
10754,10299,702713.2669000003
14905,14771,41742.590000000004
14107,13851,1261041.2216999996
11298,14588,136111.8133000001
10423,14952,40.195
15249,14814,66.93
11697,15070,442908.7249000002
10299,14747,16069416.340599965
13830,14869,373958.22720000014
13230,14492,155.142
13184,11433,1840089.1095999992
14027,11066,25232.21029999999
11057,10581,2409.105
12758,14869,68073.90000000001
14487,14831,85.278
14747,10721,2276572.7748999987
14831,11618,485865.34829999984
13931,11433,1627004.542100001
12094,13930,72960.03100000006
12391,11697,847269.4274999998
10423,13158,227683.18200000006
11995,13303,75413.39759999998
10140,14122,76676.1454
14107,11697,1203256.2088000013
11612,13930,529048.9876
11630,13930,63405.3054
12448,10397,4414149.4653999945
10135,10397,839748.4055
10299,11618,78047.88280000002
12519,11292,85556.37000000008
11481,12191,604995.5142999998
15356,14635,47305.37849999999
13930,13204,7588797.173300001
11057,14679,823805.1997000005
11415,12266,17943.67419999998
14098,11193,28588.02119999999
11292,11977,4367.091799999999
14730,12339,86.1186
10721,15304,3543937.8123000013
14730,10821,1892885.890400001
11003,13204,856.068
10721,12892,5785125.553599998
11540,11292,708256.0027000004
10397,15096,1504560.5154000015
10423,14683,43958.7457
11433,10868,23164.485
11638,12892,1363156.4448999995
14869,13476,63236.03000000001
14869,10157,33387.54000000001
14082,15356,11273.102699999998
12217,11618,35140.2401
10529,10821,3693269.309500002
11618,14524,1273349.3336
11292,14689,592512.3080000003
12889,14908,5456596.311599993
13871,15016,1414803.0203999996
13198,15304,825207.1101999993
11433,15376,1105.3742
12339,14027,8403.853299999999
12266,11433,4736772.109899996
11638,13891,27758.240999999998
10721,11193,4125765.3160999967
11259,13204,320789.13909999985
10980,11298,103737.54200000007
14574,14108,79.68
11146,15412,43.1358
14685,10721,217068.04339999985
13342,15356,6145.5129
13244,10423,197998.6283000002
12191,13871,57522.17860000001
10299,11298,69339.20249999998
11986,12266,354940.26759999985
12264,12339,285223.5152999999
13930,14986,237307.13129999986
13232,14576,146286.09640000015
13851,14869,621986.2745999997
10693,15356,10814.3709
10994,14685,78.993
14193,14814,73.98
10423,13930,2432063.8389999988
11057,13495,2511895.8854000014
13204,10599,1040481.2354000009
14492,12992,139.06
13930,10423,2456466.1815999974
13342,11298,591585.001100001
12339,11433,4096983.4930000002
13487,13495,812336.2061999994
11267,11193,261839.46940000012
10713,14057,786229.6723
14492,12339,15886.568599999999
14100,14685,14169.751599999998
14679,11041,21.135
11618,13487,5056358.2909
13303,11278,1263796.4678999993
13830,10299,91217.13919999999
11292,10643,96120.56869999999
13930,11537,62262.7176
12391,11193,60872.742600000005
14635,12478,3140109.9257999994
12266,11921,83454.36569999998
14771,11618,13322650.411499994
14307,14321,22261.236000000004
11775,11042,84.35400000000001
14869,14771,5161435.997300009
13930,14107,10979730.241799997
15919,11298,1005191.5169000007
14107,16440,477058.53430000047
10397,15295,580558.1263000004
10299,11336,153799.12979999997
11122,15389,38.64
13459,11076,42.885
14908,14679,91.917
13487,11278,5475733.452799993
12217,11057,93545.41939999996
14689,14905,21.441
11109,14696,69.77
13891,10800,127.845
12206,13487,18076.1718
14893,10800,3793718.7638000017
13061,12206,42.8298
13303,12391,906.4079999999999
14869,14100,1549379.0479000001
15624,11193,36534.53979999999
12244,11057,348.405
14570,11921,101.005
10693,14747,342020.65650000004
15841,12819,728084.2285000006
11697,13930,3215901.9861999997
11973,12451,3910.1342999999997
14588,11298,135947.72400000013
10136,15569,22.323
10397,13931,6603544.708899996
13502,10397,49901.1772
13076,11433,13741.530000000006
12319,12266,52514.68260000002
11109,11618,102317.07229999997
11503,12892,84418.35429999998
13244,11109,57025.88599999999
12951,13422,73.8786
11278,11292,1690585.2533999973
10693,15304,2093969.8689999995
11057,10431,209664.94199999995
12339,12391,198.828
10849,12280,150.095
10599,15624,72.13
11884,11292,2903713.7975
10693,13244,855101.8015999995
14893,13891,4210364.883199997
15356,10721,24742.49800000001
13931,12478,177149.62989999994
11423,13930,2708483.6371999998
11057,11252,129602.0946
12264,12173,444414.46020000003
15070,12953,73.3112
10868,11618,209063.19669999994
15401,11298,306832.7951
11618,10868,229621.01640000005
11697,15304,3593800.5715000043
14524,14122,50106.46299999998
12451,11252,153.41000000000003
10874,11433,99402.9044999999
10800,15389,40.655
12953,13487,6837341.297099995
11193,10469,115583.80480000004
14747,12191,60565.70220000004
11193,16440,39451.90200000002
13930,10562,95.5403
10397,13121,80532.13500000001
11298,14783,605813.5402000003
11292,14314,36.89
14492,11641,78.58
11433,10408,203043.87630000012
14492,11057,4237028.8272
15356,14082,11712.680099999998
11525,13829,24.381
13891,11298,3122429.8562999996
12191,11298,863169.9501999998
